time,ch1,ch2
42432.15,1.49,1.77
42434.15,1.55,1.91
42436.15,1.53,1.8
42438.15,1.56,1.75
42440.15,1.55,1.71
42442.15,1.46,1.68
42444.15,1.45,1.73
42446.15,1.43,1.78
42448.15,1.39,1.87
42450.15,1.39,1.82
42453.15,1.45,1.76
42454.15,1.51,1.89
42456.15,1.51,1.84
42458.15,1.48,1.74
42460.15,1.48,1.79
42462.15,1.44,1.83
42464.15,1.41,1.91
42466.15,1.39,1.91
42468.15,1.35,1.77
42470.15,1.35,1.7
42472.15,1.42,1.75
42474.15,1.47,1.7
42476.15,1.45,1.45
42478.15,1.46,1.47
42480.15,1.43,1.69
42482.15,1.35,1.67
42484.15,1.33,1.56
42486.15,1.3,1.51
42488.15,1.25,1.42
42490.15,1.28,1.42
42492.15,1.42,1.46
42495.15,1.47,1.44
42497.15,1.47,1.45
42498.15,1.5,1.55
42500.15,1.44,1.62
42502.15,1.39,1.48
42504.15,1.31,1.34
42506.15,1.25,1.16
42508.15,1.28,1.44
42510.15,1.33,1.63
42512.15,1.4,1.65
42514.15,1.49,1.67
42516.15,1.51,1.54
42518.15,1.56,1.62
42520.15,1.55,1.47
42522.15,1.45,1.32
42524.15,1.42,1.39
42526.15,1.37,1.41
42528.15,1.35,1.4
42530.15,1.39,1.51
42532.15,1.44,1.57
42534.15,1.48,1.55
42536.15,1.51,1.51
42539.15,1.52,1.76
42540.15,1.47,1.72
42542.15,1.4,1.61
42544.15,1.32,1.7
42546.15,1.29,1.87
42548.15,1.27,1.85
42550.15,1.31,1.87
42552.15,1.34,1.93
42554.15,1.37,2.05
42556.15,1.43,1.98
42558.15,1.46,1.79
42560.15,1.43,1.77
42562.15,1.36,1.95
42564.15,1.31,1.98
42566.15,1.26,1.76
42568.15,1.24,1.55
42570.15,1.25,1.93
42572.15,1.33,2.05
42574.15,1.35,1.95
42576.15,1.4,1.73
42578.15,1.42,1.72
42581.15,1.41,1.76
42582.15,1.34,1.71
42584.15,1.31,1.62
42586.15,1.29,1.59
42588.15,1.25,1.49
42590.15,1.25,1.42
42592.15,1.34,1.48
42594.15,1.39,1.62
42596.15,1.41,1.68
42598.15,1.42,1.55
42600.15,1.37,1.56
42602.15,1.26,1.5
42604.15,1.18,1.43
42606.15,1.18,1.38
42608.15,1.19,1.46
42610.15,1.2,1.45
42612.15,1.31,1.54
42614.15,1.38,1.63
42616.15,1.43,1.57
42618.15,1.45,1.65
42620.15,1.42,1.63
42623.15,1.34,1.52
42625.15,1.34,1.55
42626.15,1.26,1.55
42628.15,1.27,1.51
42630.15,1.29,1.4
42632.15,1.4,1.57
42634.15,1.47,1.63
42636.15,1.5,1.6
42638.15,1.49,1.59
42640.15,1.45,1.66
42642.15,1.45,1.55
42644.15,1.41,1.42
42646.15,1.41,1.45
42648.15,1.4,1.52
42650.15,1.43,1.47
42652.15,1.5,1.47
42654.15,1.52,1.53
42656.15,1.49,1.55
42658.15,1.48,1.58
42660.15,1.41,1.54
42662.15,1.34,1.52
42664.15,1.33,1.48
42667.15,1.28,1.38
42668.15,1.28,1.37
42670.15,1.26,1.52
42672.15,1.33,1.43
42674.15,1.4,1.42
42676.15,1.45,1.47
42678.15,1.54,1.52
42680.15,1.53,1.53
42682.15,1.45,1.49
42684.15,1.42,1.49
42686.15,1.36,1.51
42688.15,1.31,1.41
42690.15,1.34,1.41
42692.15,1.42,1.47
42694.15,1.49,1.5
42696.15,1.53,1.48
42698.15,1.55,1.57
42700.15,1.52,1.75
42702.15,1.46,1.69
42704.15,1.44,1.57
42706.15,1.41,1.49
42709.15,1.36,1.48
42710.15,1.41,1.54
42712.15,1.51,1.61
42714.15,1.57,1.68
42716.15,1.58,1.64
42718.15,1.59,1.67
42720.15,1.53,1.65
42722.15,1.47,1.72
42724.15,1.42,1.67
42726.15,1.37,1.59
42728.15,1.39,1.7
42730.15,1.45,1.8
42732.15,1.52,1.86
42734.15,1.55,1.87
42736.15,1.59,1.78
42738.15,1.61,1.88
42740.15,1.55,1.72
42742.15,1.45,1.56
42744.15,1.41,1.58
42746.15,1.39,1.65
42748.15,1.37,1.76
42751.15,1.38,1.75
42753.15,1.45,1.49
42754.15,1.5,1.51
42756.15,1.53,1.61
42758.15,1.59,1.67
42760.15,1.53,1.67
42762.15,1.49,1.57
42764.15,1.42,1.57
42766.15,1.34,1.59
42768.15,1.3,1.66
42770.15,1.33,1.57
42772.15,1.44,1.6
42774.15,1.49,1.65
42776.15,1.53,1.56
42778.15,1.57,1.52
42780.15,1.56,1.45
42782.15,1.53,1.42
42784.15,1.49,1.49
42786.15,1.45,1.45
42788.15,1.42,1.45
42790.15,1.41,1.55
42792.15,1.46,1.47
42795.15,1.53,1.47
42796.15,1.53,1.48
42798.15,1.56,1.48
42800.15,1.56,1.36
42802.15,1.52,1.37
42804.15,1.46,1.51
42806.15,1.43,1.49
42808.15,1.39,1.48
42810.15,1.43,1.57
42812.15,1.47,1.69
42814.15,1.5,1.79
42816.15,1.52,1.85
42818.15,1.54,1.85
42820.15,1.55,1.89
42822.15,1.53,1.89
42824.15,1.45,1.74
42826.15,1.4,1.65
42828.15,1.37,1.56
42830.15,1.36,1.56
42832.15,1.46,1.55
42834.15,1.55,1.6
42837.15,1.57,1.71
42838.15,1.56,1.7
42840.15,1.52,1.7
42842.15,1.48,1.69
42844.15,1.44,1.66
42846.15,1.39,1.55
42848.15,1.42,1.6
42850.15,1.45,1.61
42852.15,1.52,1.65
42854.15,1.58,1.66
42856.15,1.56,1.54
42858.15,1.56,1.48
42860.15,1.51,1.42
42862.15,1.48,1.53
42864.15,1.44,1.49
42866.15,1.39,1.66
42868.15,1.36,1.65
42870.15,1.4,1.65
42872.15,1.49,1.7
42874.15,1.55,1.68
42876.15,1.55,1.55
42879.15,1.58,1.61
42881.15,1.54,1.65
42882.15,1.39,1.55
42884.15,1.43,1.6
42886.15,1.38,1.59
42888.15,1.33,1.58
42890.15,1.32,1.56
42892.15,1.46,1.74
42894.15,1.46,1.66
42896.15,1.49,1.63
42898.15,1.5,1.65
42900.15,1.44,1.53
42902.15,1.42,1.36
42904.15,1.37,1.21
42906.15,1.33,1.25
42908.15,1.31,1.4
42910.15,1.35,1.44
42912.15,1.45,1.27
42914.15,1.49,1.02
42916.15,1.54,1.12
42918.15,1.56,1.45
42920.15,1.54,1.39
42923.15,1.41,1.25
42924.15,1.38,1.45
42926.15,1.36,1.52
42928.15,1.37,1.6
42930.15,1.39,1.64
42932.15,1.45,1.61
42934.15,1.44,1.47
42936.15,1.46,1.29
42938.15,1.5,1.26
42940.15,1.5,1.33
42942.15,1.44,1.43
42944.15,1.36,1.47
42946.15,1.3,1.39
42948.15,1.3,1.36
42950.15,1.35,1.45
42952.15,1.43,1.41
42954.15,1.5,1.38
42956.15,1.53,1.39
42958.15,1.56,1.35
42960.15,1.53,1.27
42962.15,1.45,1.31
42965.15,1.44,1.3
42966.15,1.38,1.43
42968.15,1.35,1.4
42970.15,1.37,1.42
42972.15,1.48,1.49
42974.15,1.49,1.42
42976.15,1.51,1.48
42978.15,1.58,1.53
42980.15,1.52,1.36
42982.15,1.45,1.18
42984.15,1.42,0.95
42986.15,1.38,1.03
42988.15,1.37,0.97
42990.15,1.41,0.95
42992.15,1.49,1.22
42994.15,1.53,1.25
42996.15,1.56,1.05
42998.15,1.57,0.91
43000.15,1.54,0.76
43002.15,1.48,0.7
43004.15,1.48,0.82
43007.15,1.42,0.89
43009.15,1.35,0.97
43010.15,1.38,1.09
43012.15,1.44,1.02
43014.15,1.48,1.0
43016.15,1.51,0.95
43018.15,1.55,0.89
43020.15,1.52,0.84
43022.15,1.45,1.06
43024.15,1.42,1.21
43026.15,1.35,1.02
43028.15,1.3,1.16
43030.15,1.36,1.25
43032.15,1.38,1.01
43034.15,1.43,0.89
43036.15,1.47,0.71
43038.15,1.51,0.59
43040.15,1.49,0.65
43042.15,1.43,0.59
43044.15,1.41,0.49
43046.15,1.35,0.76
43048.15,1.34,0.99
43051.15,1.36,1.27
43052.15,1.43,1.35
43054.15,1.48,1.42
43056.15,1.48,1.38
43058.15,1.48,1.37
43060.15,1.39,1.38
43062.15,1.32,1.27
43064.15,1.29,0.97
43066.15,1.25,0.69
43068.15,1.26,0.61
43070.15,1.34,0.84
43072.15,1.43,0.79
43074.15,1.51,0.78
43076.15,1.5,0.86
43078.15,1.54,0.76
43080.15,1.55,0.87
43082.15,1.45,0.97
43084.15,1.38,1.02
43086.15,1.3,0.99
43088.15,1.29,0.92
43090.15,1.29,0.87
43093.15,1.38,0.73
43094.15,1.43,0.77
43096.15,1.5,1.07
43098.15,1.48,1.22
43100.15,1.46,1.24
43102.15,1.37,1.27
43104.15,1.33,1.3
43106.15,1.25,1.41
43108.15,1.26,1.38
43110.15,1.3,1.55
43112.15,1.39,1.72
43114.15,1.42,1.59
43116.15,1.41,1.44
43118.15,1.45,1.45
43120.15,1.44,1.46
43122.15,1.37,1.44
43124.15,1.38,1.45
43126.15,1.32,1.28
43128.15,1.31,1.27
43130.15,1.35,1.6
43132.15,1.44,1.49
43135.15,1.45,1.58
43137.15,1.44,1.6
43138.15,1.5,1.59
43140.15,1.47,1.5
43142.15,1.38,1.41
43144.15,1.37,1.53
43146.15,1.33,1.71
43148.15,1.35,1.9
43150.15,1.4,1.77
43152.15,1.5,1.78
43154.15,1.53,1.72
43156.15,1.56,1.8
43158.15,1.53,1.94
43160.15,1.49,1.83
43162.15,1.45,1.82
43164.15,1.44,2.08
43166.15,1.34,2.12
43168.15,1.35,1.85
43170.15,1.4,1.98
43172.15,1.48,2.01
43174.15,1.51,2.08
43176.15,1.56,2.12
43179.15,1.61,2.27
43180.15,1.59,2.1
43182.15,1.5,1.74
43184.15,1.52,1.77
43186.15,1.43,1.88
43188.15,1.4,1.95
43190.15,1.49,2.19
43192.15,1.59,2.07
43194.15,1.66,1.99
43196.15,1.67,1.85
43198.15,1.68,1.49
43200.15,1.66,1.39
43202.15,1.63,1.52
43204.15,1.61,1.43
43206.15,1.54,1.37
43208.15,1.48,1.31
43210.15,1.54,1.34
43212.15,1.62,1.45
43214.15,1.67,1.55
43216.15,1.71,1.87
43218.15,1.72,2.1
43221.15,1.69,2.08
43222.15,1.56,2.0
43224.15,1.5,2.0
43226.15,1.44,1.98
43228.15,1.45,1.92
43230.15,1.49,1.82
43232.15,1.58,1.66
43234.15,1.59,1.51
43236.15,1.61,1.55
43238.15,1.62,1.55
43240.15,1.55,1.29
43242.15,1.51,1.07
43244.15,1.52,0.93
43246.15,1.46,0.71
43248.15,1.46,0.54
43250.15,1.44,0.79
43252.15,1.47,0.89
43254.15,1.56,0.78
43256.15,1.64,0.63
43258.15,1.65,0.7
43260.15,1.59,0.7
43263.15,1.53,0.8
43265.15,1.49,0.96
43266.15,1.45,1.15
43268.15,1.45,1.11
43270.15,1.5,1.05
43272.15,1.59,1.1
43274.15,1.6,0.94
43276.15,1.61,1.01
43278.15,1.63,1.01
43280.15,1.65,1.08
43282.15,1.61,1.14
43284.15,1.58,1.1
43286.15,1.53,1.08
43288.15,1.53,1.19
43290.15,1.5,1.22
43292.15,1.55,1.14
43294.15,1.6,0.98
43296.15,1.64,0.84
43298.15,1.63,0.81
43300.15,1.6,0.85
43302.15,1.56,0.7
43304.15,1.49,0.74
43307.15,1.42,0.76
43308.15,1.42,0.74
43310.15,1.4,0.78
43312.15,1.47,0.79
43314.15,1.52,0.8
43316.15,1.55,0.83
43318.15,1.57,0.93
43320.15,1.55,0.97
43322.15,1.5,0.9
43324.15,1.48,0.84
43326.15,1.41,1.01
43328.15,1.41,1.0
43330.15,1.43,1.4
43332.15,1.51,1.39
43334.15,1.59,1.19
43336.15,1.63,1.04
43338.15,1.63,0.98
43340.15,1.62,0.95
43342.15,1.55,1.05
43344.15,1.52,1.02
43346.15,1.46,0.92
43349.15,1.45,1.05
43350.15,1.48,1.16
43352.15,1.58,1.12
43354.15,1.63,1.06
43356.15,1.65,0.9
43358.15,1.64,0.93
43360.15,1.59,1.0
43362.15,1.51,0.99
43364.15,1.46,1.12
43366.15,1.38,0.98
43368.15,1.39,0.95
43370.15,1.44,1.16
43372.15,1.56,1.33
43374.15,1.56,1.35
43376.15,1.58,1.34
43378.15,1.61,1.38
43380.15,1.5,1.39
43382.15,1.46,1.5
43384.15,1.45,1.53
43386.15,1.38,1.65
43388.15,1.39,1.77
43391.15,1.43,1.61
43393.15,1.52,1.59
43394.15,1.55,1.75
43396.15,1.56,1.81
43398.15,1.57,1.77
43400.15,1.5,1.91
43402.15,1.41,2.05
43404.15,1.38,2.22
43406.15,1.31,2.05
43408.15,1.28,1.84
43410.15,1.33,1.97
43412.15,1.4,2.1
43414.15,1.46,2.07
43416.15,1.48,2.09
43418.15,1.49,2.12
43420.15,1.45,2.04
43422.15,1.43,2.08
43424.15,1.44,2.05
43426.15,1.37,1.85
43428.15,1.35,1.78
43430.15,1.39,1.98
43432.15,1.42,2.02
43435.15,1.46,2.09
43436.15,1.5,2.09
43438.15,1.49,1.97
43440.15,1.49,1.9
43442.15,1.45,1.83
43444.15,1.43,1.96
43446.15,1.33,1.99
43448.15,1.33,2.03
43450.15,1.33,2.1
43452.15,1.38,1.96
43454.15,1.42,1.97
43456.15,1.47,2.16
43458.15,1.48,2.23
43460.15,1.42,1.97
43462.15,1.35,2.15
43464.15,1.26,2.23
43466.15,1.19,2.13
43468.15,1.21,2.11
43470.15,1.23,2.04
43472.15,1.33,2.04
43474.15,1.38,2.12
43477.15,1.41,2.08
43478.15,1.43,2.06
43480.15,1.4,2.15
43482.15,1.35,2.19
43484.15,1.33,2.09
43486.15,1.24,2.09
43488.15,1.29,2.15
43490.15,1.28,2.06
43492.15,1.35,2.04
43494.15,1.38,2.23
43496.15,1.39,2.0
43498.15,1.41,1.84
43500.15,1.37,1.88
43502.15,1.29,1.83
43504.15,1.28,1.88
43506.15,1.2,1.83
43508.15,1.22,1.69
43510.15,1.24,1.76
43512.15,1.31,1.99
43514.15,1.34,2.25
43516.15,1.39,1.98
43519.15,1.42,1.75
43521.15,1.35,1.58
43522.15,1.29,1.47
43524.15,1.29,1.55
43526.15,1.25,1.59
43528.15,1.25,1.71
43530.15,1.28,1.65
43532.15,1.38,1.52
43534.15,1.41,1.54
43536.15,1.43,1.67
43538.15,1.44,1.77
43540.15,1.4,1.81
43542.15,1.32,1.69
43544.15,1.31,1.61
43546.15,1.24,1.48
43548.15,1.22,1.32
43550.15,1.29,1.43
43552.15,1.34,1.58
43554.15,1.37,1.62
43556.15,1.41,1.67
43558.15,1.45,1.62
43560.15,1.34,1.5
43563.15,1.28,1.66
43564.15,1.29,1.65
43566.15,1.21,1.47
43568.15,1.21,1.34
43570.15,1.31,1.38
43572.15,1.43,1.41
43574.15,1.51,1.35
43576.15,1.53,1.34
43578.15,1.57,1.45
43580.15,1.51,1.36
43582.15,1.37,1.18
43584.15,1.4,1.32
43586.15,1.3,1.32
43588.15,1.26,1.3
43590.15,1.28,1.34
43592.15,1.37,1.38
43594.15,1.43,1.48
43596.15,1.46,1.5
43598.15,1.5,1.52
43600.15,1.44,1.3
43602.15,1.42,1.26
43605.15,1.37,1.3
43606.15,1.28,1.31
43608.15,1.26,1.26
43610.15,1.3,1.29
43612.15,1.37,1.38
43614.15,1.46,1.52
43616.15,1.49,1.5
43618.15,1.52,1.57
43620.15,1.48,1.68
43622.15,1.42,1.64
43624.15,1.4,1.55
43626.15,1.35,1.49
43628.15,1.37,1.44
43630.15,1.41,1.51
43632.15,1.48,1.46
43634.15,1.51,1.6
43636.15,1.55,1.69
43638.15,1.6,1.71
43640.15,1.56,1.61
43642.15,1.51,1.56
43644.15,1.49,1.49
43647.15,1.44,1.46
43649.15,1.43,1.42
43650.15,1.44,1.43
43652.15,1.49,1.53
43654.15,1.53,1.53
43656.15,1.53,1.49
43658.15,1.52,1.57
43660.15,1.45,1.6
43662.15,1.43,1.55
43664.15,1.4,1.48
43666.15,1.34,1.23
43668.15,1.36,1.13
43670.15,1.42,1.25
43672.15,1.52,1.35
43674.15,1.55,1.33
43676.15,1.55,1.28
43678.15,1.58,1.26
43680.15,1.52,1.09
43682.15,1.44,1.09
43684.15,1.44,1.25
43686.15,1.34,1.14
43688.15,1.36,1.18
43691.15,1.39,1.23
43692.15,1.44,1.21
43694.15,1.53,1.17
43696.15,1.56,1.11
43698.15,1.54,1.06
43700.15,1.53,1.06
43702.15,1.47,1.04
43704.15,1.43,1.13
43706.15,1.36,1.2
43708.15,1.36,1.17
43710.15,1.4,1.21
43712.15,1.45,1.26
43714.15,1.45,1.25
43716.15,1.53,1.19
43718.15,1.57,1.17
43720.15,1.49,1.15
43722.15,1.46,1.18
43724.15,1.47,1.23
43726.15,1.38,1.19
43728.15,1.41,1.19
43730.15,1.43,1.26
43733.15,1.5,1.29
43734.15,1.55,1.25
43736.15,1.55,1.28
43738.15,1.57,1.36
43740.15,1.55,1.34
43742.15,1.47,1.3
43744.15,1.46,1.28
43746.15,1.4,1.35
43748.15,1.43,1.43
43750.15,1.45,1.47
43752.15,1.51,1.41
43754.15,1.54,1.34
43756.15,1.55,1.46
43758.15,1.54,1.58
43760.15,1.46,1.51
43762.15,1.44,1.57
43764.15,1.37,1.66
43766.15,1.3,1.66
43768.15,1.35,1.57
43770.15,1.38,1.48
43772.15,1.45,1.48
43775.15,1.5,1.63
43777.15,1.49,1.67
43778.15,1.45,1.55
43780.15,1.45,1.6
43782.15,1.37,1.68
43784.15,1.35,1.75
43786.15,1.33,1.53
43788.15,1.38,1.47
43790.15,1.4,1.64
43792.15,1.46,1.74
43794.15,1.49,1.77
43796.15,1.49,1.76
43798.15,1.51,1.82
43800.15,1.5,1.75
43802.15,1.41,1.52
43804.15,1.42,1.64
43806.15,1.37,1.61
43808.15,1.43,1.61
43810.15,1.48,1.64
43812.15,1.54,1.66
43814.15,1.55,1.68
43816.15,1.6,1.7
43819.15,1.6,1.7
43820.15,1.5,1.73
43822.15,1.47,1.74
43824.15,1.41,1.73
43826.15,1.31,1.74
43828.15,1.32,1.72
43830.15,1.32,1.77
43832.15,1.39,1.85
43834.15,1.45,1.96
43836.15,1.49,1.93
43838.15,1.53,1.82
43840.15,1.44,1.68
43842.15,1.35,1.55
43844.15,1.35,1.57
43846.15,1.29,1.61
43848.15,1.3,1.55
43850.15,1.36,1.58
43852.15,1.44,1.61
43854.15,1.5,1.6
43856.15,1.56,1.64
43858.15,1.55,1.75
43861.15,1.5,1.76
43862.15,1.48,1.57
43864.15,1.47,1.53
43866.15,1.38,1.42
43868.15,1.37,1.4
43870.15,1.46,1.6
43872.15,1.54,1.66
43874.15,1.59,1.68
43876.15,1.61,1.67
43878.15,1.62,1.66
43880.15,1.52,1.71
43882.15,1.41,1.65
43884.15,1.4,1.71
43886.15,1.35,1.83
43888.15,1.38,1.68
43890.15,1.41,1.63
43892.15,1.48,1.69
43894.15,1.5,1.58
43896.15,1.52,1.58
43898.15,1.52,1.62
43900.15,1.47,1.6
43903.15,1.44,1.73
43905.15,1.41,1.76
43906.15,1.32,1.68
43908.15,1.31,1.66
43910.15,1.38,1.76
43912.15,1.47,1.76
43914.15,1.51,1.69
43916.15,1.54,1.75
43918.15,1.53,1.84
43920.15,1.47,1.79
43922.15,1.38,1.77
43924.15,1.37,1.82
43926.15,1.3,1.8
43928.15,1.33,1.81
43930.15,1.4,1.85
43932.15,1.47,1.94
43934.15,1.47,1.92
43936.15,1.55,1.86
43938.15,1.6,1.76
43940.15,1.51,1.78
43942.15,1.45,1.68
43944.15,1.48,1.46
43947.15,1.4,1.43
43948.15,1.43,1.57
43950.15,1.52,1.65
43952.15,1.55,1.58
43954.15,1.59,1.66
43956.15,1.59,1.72
43958.15,1.59,1.8
43960.15,1.55,1.81
43962.15,1.49,1.89
43964.15,1.45,1.75
43966.15,1.38,1.61
43968.15,1.37,1.51
43970.15,1.42,1.54
43972.15,1.48,1.78
43974.15,1.55,1.74
43976.15,1.55,1.49
43978.15,1.58,1.36
43980.15,1.52,1.16
43982.15,1.43,1.09
43984.15,1.43,1.1
43986.15,1.36,1.22
43989.15,1.38,1.27
43990.15,1.39,1.29
43992.15,1.48,1.31
43994.15,1.55,1.29
43996.15,1.59,1.28
43998.15,1.58,1.28
44000.15,1.53,1.32
44002.15,1.49,1.18
44004.15,1.44,1.04
44006.15,1.36,1.02
44008.15,1.37,1.13
44010.15,1.42,1.17
44012.15,1.51,1.16
44014.15,1.55,1.09
44016.15,1.57,1.12
44018.15,1.55,1.23
44020.15,1.49,1.18
44022.15,1.41,0.95
44024.15,1.38,0.91
44026.15,1.32,0.95
44028.15,1.35,1.27
44031.15,1.35,1.41
44033.15,1.45,1.4
44034.15,1.49,1.42
44036.15,1.5,1.39
44038.15,1.51,1.39
44040.15,1.47,1.32
44042.15,1.43,1.08
44044.15,1.38,0.93
44046.15,1.32,0.9
44048.15,1.33,1.03
44050.15,1.35,0.97
44052.15,1.41,1.14
44054.15,1.44,1.16
44056.15,1.44,0.96
44058.15,1.46,0.81
44060.15,1.41,0.87
44062.15,1.33,0.93
44064.15,1.28,0.81
44066.15,1.24,0.74
44068.15,1.3,0.69
44070.15,1.37,0.63
44072.15,1.42,0.6
44075.15,1.41,0.64
44076.15,1.45,0.81
44078.15,1.48,0.76
44080.15,1.38,0.82
44082.15,1.32,0.8
44084.15,1.33,0.67
44086.15,1.25,0.56
44088.15,1.31,0.56
44090.15,1.36,0.42
44092.15,1.44,0.84
44094.15,1.45,0.99
44096.15,1.47,0.93
44098.15,1.47,0.83
44100.15,1.39,0.88
44102.15,1.33,0.96
44104.15,1.31,1.19
44106.15,1.27,1.09
44108.15,1.28,1.0
44110.15,1.35,0.89
44112.15,1.44,0.8
44114.15,1.49,0.86
44117.15,1.52,0.99
44118.15,1.57,1.07
44120.15,1.44,0.66
44122.15,1.45,0.66
44124.15,1.43,0.73
44126.15,1.29,0.91
44128.15,1.29,1.01
44130.15,1.35,0.88
44132.15,1.39,0.66
44134.15,1.42,1.0
44136.15,1.44,0.81
44138.15,1.49,0.87
44140.15,1.49,1.03
44142.15,1.45,0.82
44144.15,1.45,1.2
44146.15,1.41,1.29
44148.15,1.42,1.23
44150.15,1.51,1.05
44152.15,1.52,0.9
44154.15,1.53,0.91
44156.15,1.58,0.9
44159.15,1.58,1.2
44161.15,1.47,1.05
44162.15,1.47,1.0
44164.15,1.42,1.42
44166.15,1.37,1.61
44168.15,1.35,1.48
44170.15,1.4,1.69
44172.15,1.45,1.68
44174.15,1.51,1.65
44176.15,1.55,1.64
44178.15,1.52,1.79
44180.15,1.48,1.86
44182.15,1.41,1.72
44184.15,1.38,1.94
44186.15,1.31,2.09
44188.15,1.32,2.0
44190.15,1.37,2.0
44192.15,1.45,1.71
44194.15,1.53,1.76
44196.15,1.54,1.94
44198.15,1.53,1.76
44200.15,1.5,2.04
44203.15,1.43,2.02
44204.15,1.43,1.98
44206.15,1.34,1.87
44208.15,1.39,1.9
44210.15,1.45,1.89
44212.15,1.53,1.97
44214.15,1.57,1.92
44216.15,1.58,2.05
44218.15,1.6,1.99
44220.15,1.52,1.84
44222.15,1.49,1.63
44224.15,1.46,1.47
44226.15,1.43,1.29
44228.15,1.45,1.45
44230.15,1.48,1.51
44232.15,1.55,1.62
44234.15,1.59,1.6
44236.15,1.58,1.35
44238.15,1.58,1.22
44240.15,1.53,1.16
44242.15,1.45,1.11
44245.15,1.44,1.16
44246.15,1.36,1.18
44248.15,1.41,1.22
44250.15,1.4,1.31
44252.15,1.42,1.12
44254.15,1.45,1.15
44256.15,1.51,1.29
44258.15,1.45,1.39
44260.15,1.4,1.3
44262.15,1.38,1.39
44264.15,1.41,1.61
44266.15,1.33,1.56
44268.15,1.34,1.56
44270.15,1.38,1.64
44272.15,1.46,1.65
44274.15,1.49,1.45
44276.15,1.54,1.43
44278.15,1.54,1.3
44280.15,1.52,1.27
44282.15,1.46,1.44
44284.15,1.45,1.57
44287.15,1.36,1.52
44289.15,1.35,1.48
44290.15,1.41,1.5
44292.15,1.5,1.54
44294.15,1.51,1.54
44296.15,1.53,1.53
44298.15,1.52,1.44
44300.15,1.42,1.32
44302.15,1.39,1.3
44304.15,1.41,1.41
44306.15,1.37,1.49
44308.15,1.34,1.46
44310.15,1.41,1.45
44312.15,1.5,1.42
44314.15,1.55,1.16
44316.15,1.58,1.29
44318.15,1.55,1.4
44320.15,1.46,1.25
44322.15,1.36,1.18
44324.15,1.42,1.29
44326.15,1.37,1.25
44328.15,1.4,1.27
44331.15,1.48,1.39
44332.15,1.55,1.41
44334.15,1.58,1.41
44336.15,1.55,1.46
44338.15,1.54,1.53
44340.15,1.42,1.38
44342.15,1.41,1.43
44344.15,1.44,1.55
44346.15,1.36,1.54
44348.15,1.36,1.55
44350.15,1.43,1.65
44352.15,1.44,1.61
44354.15,1.45,1.49
44356.15,1.52,1.47
44358.15,1.54,1.64
44360.15,1.4,1.55
44362.15,1.39,1.59
44364.15,1.44,1.49
44366.15,1.38,1.45
44368.15,1.4,1.58
44370.15,1.44,1.58
44373.15,1.52,1.57
44374.15,1.55,1.55
44376.15,1.63,1.58
44378.15,1.62,1.58
44380.15,1.57,1.65
44382.15,1.51,1.62
44384.15,1.52,1.61
44386.15,1.5,1.53
44388.15,1.49,1.53
44390.15,1.55,1.62
44392.15,1.64,1.66
44394.15,1.59,1.75
44396.15,1.64,1.81
44398.15,1.56,1.66
44400.15,1.52,1.7
44402.15,1.45,1.7
44404.15,1.51,1.76
44406.15,1.47,1.69
44408.15,1.48,1.8
44410.15,1.53,1.93
44412.15,1.58,2.05
44415.15,1.58,2.1
44417.15,1.6,2.14
44418.15,1.59,2.22
44420.15,1.57,2.35
44422.15,1.51,2.27
44424.15,1.5,2.21
44426.15,1.39,2.06
44428.15,1.41,2.12
44430.15,1.45,2.18
44432.15,1.53,2.26
44434.15,1.59,2.19
44436.15,1.61,2.09
44438.15,1.54,1.79
44440.15,1.59,1.82
44442.15,1.47,1.82
44444.15,1.42,2.08
44446.15,1.36,2.0
44448.15,1.36,1.97
44450.15,1.4,1.86
44452.15,1.45,1.89
44454.15,1.47,1.86
44456.15,1.54,1.87
44459.15,1.53,1.84
44460.15,1.45,1.78
44462.15,1.39,1.73
44464.15,1.39,1.78
44466.15,1.35,1.82
44468.15,1.36,1.84
44470.15,1.45,1.85
44472.15,1.5,1.69
44474.15,1.53,1.61
44476.15,1.6,1.7
44478.15,1.57,1.91
44480.15,1.55,1.88
44482.15,1.46,1.76
44484.15,1.45,1.59
44486.15,1.37,1.4
44488.15,1.38,1.45
44490.15,1.42,1.52
44492.15,1.48,1.45
44494.15,1.51,1.42
44496.15,1.53,1.46
44498.15,1.51,1.44
44501.15,1.47,1.52
44502.15,1.36,1.51
44504.15,1.35,1.53
44506.15,1.29,1.43
44508.15,1.29,1.47
44510.15,1.36,1.48
44512.15,1.45,1.5
44514.15,1.45,1.47
44516.15,1.5,1.49
44518.15,1.5,1.5
44520.15,1.41,1.55
44522.15,1.37,1.43
44524.15,1.38,1.26
44526.15,1.33,1.31
44528.15,1.3,1.41
44530.15,1.32,1.37
44532.15,1.41,1.43
44534.15,1.46,1.64
44536.15,1.46,1.58
44538.15,1.43,1.52
44540.15,1.4,1.4
44543.15,1.32,1.43
44545.15,1.29,1.65
44546.15,1.26,1.75
44548.15,1.29,1.72
44550.15,1.35,1.63
44552.15,1.46,1.62
44554.15,1.47,1.55
44556.15,1.51,1.48
44558.15,1.53,1.38
44560.15,1.47,1.4
44562.15,1.4,1.33
44564.15,1.39,1.4
44566.15,1.33,1.4
44568.15,1.31,1.38
44570.15,1.41,1.48
44572.15,1.48,1.5
44574.15,1.54,1.46
44576.15,1.55,1.45
44578.15,1.53,1.56
44580.15,1.43,1.51
44582.15,1.33,1.34
