time,ch1,ch2
28617.0,1.87,0.31
28619.0,1.8,0.0
28622.0,1.7,0.0
28624.0,1.64,0.0
28626.0,1.58,0.0
28628.0,1.63,0.0
28630.0,1.7,0.05
28632.0,1.82,0.06
28634.0,1.92,0.0
28636.0,1.94,0.0
28638.0,2.02,0.0
28640.0,2.04,0.0
28642.0,1.92,0.0
28644.0,1.85,0.0
28646.0,1.79,0.0
28648.0,1.76,0.0
28650.0,1.78,0.0
28652.0,1.86,0.0
28654.0,1.9,0.0
28656.0,1.92,0.0
28658.0,1.94,0.0
28659.0,1.9,0.0
28661.0,1.86,0.0
28664.0,1.7,0.0
28666.0,1.58,0.0
28668.0,1.58,0.0
28670.0,1.58,0.0
28672.0,1.67,0.0
28674.0,1.68,0.0
28676.0,1.64,0.0
28678.0,1.59,0.0
28680.0,1.5,0.0
28682.0,1.42,0.0
28684.0,1.37,0.0
28686.0,1.33,0.0
28688.0,1.35,0.0
28690.0,1.46,0.0
28692.0,1.56,0.02
28694.0,1.61,0.05
28696.0,1.57,0.01
28698.0,1.55,0.05
28700.0,1.55,0.15
28701.0,1.46,0.25
28703.0,1.37,0.3
28706.0,1.28,0.48
28708.0,1.25,0.65
28710.0,1.34,0.8
28712.0,1.42,0.79
28714.0,1.5,1.07
28716.0,1.49,1.5
28718.0,1.48,1.52
28720.0,1.43,1.48
28722.0,1.34,1.58
28724.0,1.28,1.71
28726.0,1.2,1.57
28728.0,1.21,1.39
28730.0,1.28,1.43
28732.0,1.4,1.86
28734.0,1.45,1.66
28736.0,1.47,2.0
28738.0,1.46,2.13
28740.0,1.39,1.9
28742.0,1.34,1.96
28743.0,1.27,1.99
28745.0,1.23,1.96
28747.0,1.22,1.87
28750.0,1.31,1.91
28752.0,1.39,1.99
28754.0,1.45,2.03
28756.0,1.45,1.89
28758.0,1.48,1.9
28760.0,1.43,1.96
28762.0,1.39,1.84
28764.0,1.27,1.82
28766.0,1.2,1.77
28768.0,1.23,1.91
28770.0,1.34,1.92
28772.0,1.42,1.9
28774.0,1.45,1.95
28776.0,1.46,1.8
28778.0,1.42,1.53
28780.0,1.38,1.51
28782.0,1.28,1.51
28784.0,1.17,1.46
28786.0,1.15,1.53
28787.0,1.18,1.75
28789.0,1.29,1.81
28792.0,1.36,1.89
28794.0,1.45,2.0
28796.0,1.42,2.08
28798.0,1.41,2.13
28800.0,1.41,2.1
28802.0,1.38,2.09
28804.0,1.25,1.84
28806.0,1.17,1.85
28808.0,1.2,1.88
28810.0,1.29,1.99
28812.0,1.4,2.05
28814.0,1.45,1.89
28816.0,1.43,1.86
28818.0,1.42,1.74
28820.0,1.4,1.81
28822.0,1.39,2.23
28824.0,1.32,2.13
28826.0,1.23,2.03
28828.0,1.26,1.97
28829.0,1.33,1.95
28831.0,1.42,1.92
28834.0,1.46,1.85
28836.0,1.5,1.78
28838.0,1.49,1.75
28840.0,1.5,1.67
28842.0,1.38,1.48
28844.0,1.28,1.29
28846.0,1.23,1.2
28848.0,1.24,1.04
28850.0,1.26,1.07
28852.0,1.35,1.14
28854.0,1.42,1.2
28856.0,1.47,1.25
28858.0,1.44,1.29
28860.0,1.39,1.21
28862.0,1.35,1.28
28864.0,1.25,1.21
28866.0,1.19,1.31
28868.0,1.17,1.34
28870.0,1.26,1.37
28871.0,1.4,1.36
28873.0,1.49,1.26
28875.0,1.48,1.34
28878.0,1.49,1.52
28880.0,1.42,1.5
28882.0,1.35,1.47
28884.0,1.28,1.43
28886.0,1.22,1.34
28888.0,1.25,1.53
28890.0,1.33,1.69
28892.0,1.42,1.75
28894.0,1.48,1.66
28896.0,1.49,1.56
28898.0,1.49,1.56
28900.0,1.44,1.65
28902.0,1.4,1.7
28904.0,1.3,1.66
28906.0,1.23,1.6
28908.0,1.22,1.61
28910.0,1.33,1.73
28912.0,1.43,1.72
28914.0,1.5,1.69
28915.0,1.49,1.71
28917.0,1.48,1.87
28920.0,1.43,1.95
28922.0,1.4,1.87
28924.0,1.31,1.61
28926.0,1.28,1.48
28928.0,1.3,1.5
28930.0,1.35,1.62
28932.0,1.47,1.77
28934.0,1.53,1.66
28936.0,1.51,1.78
28938.0,1.5,1.77
28940.0,1.47,1.77
28942.0,1.41,1.71
28944.0,1.31,1.62
28946.0,1.27,1.5
28948.0,1.23,1.64
28950.0,1.32,1.86
28952.0,1.43,1.74
28954.0,1.49,1.65
28956.0,1.54,1.6
28957.0,1.56,1.65
28959.0,1.53,1.47
28962.0,1.46,1.32
28964.0,1.35,1.32
28966.0,1.31,1.34
28968.0,1.21,1.27
28970.0,1.33,1.38
28972.0,1.46,1.32
28974.0,1.56,1.37
28976.0,1.55,1.42
28978.0,1.54,1.45
28980.0,1.54,1.54
28982.0,1.44,1.54
28984.0,1.34,1.51
28986.0,1.3,1.57
28988.0,1.36,1.66
28990.0,1.48,1.86
28992.0,1.52,1.85
28994.0,1.56,1.84
28996.0,1.6,1.83
28998.0,1.64,1.69
28999.0,1.57,1.56
29001.0,1.51,1.54
29003.0,1.4,1.4
29006.0,1.35,1.31
29008.0,1.35,1.32
29010.0,1.41,1.33
29012.0,1.55,1.32
29014.0,1.62,1.34
29016.0,1.58,1.36
29018.0,1.58,1.36
29020.0,1.54,1.35
29022.0,1.48,1.24
29024.0,1.37,1.1
29026.0,1.33,1.08
29028.0,1.34,1.07
29030.0,1.39,1.32
29032.0,1.45,1.4
29034.0,1.52,1.29
29036.0,1.55,1.29
29038.0,1.54,1.31
29040.0,1.49,1.33
29042.0,1.41,1.49
29043.0,1.31,1.55
29045.0,1.29,1.49
29048.0,1.29,1.52
29050.0,1.32,1.61
29052.0,1.37,1.74
29054.0,1.46,1.79
29056.0,1.53,1.77
29058.0,1.52,1.75
29060.0,1.49,1.78
29062.0,1.48,1.8
29064.0,1.38,1.8
29066.0,1.32,1.75
29068.0,1.34,1.74
29070.0,1.38,1.8
29072.0,1.52,1.77
29074.0,1.58,1.62
29076.0,1.61,1.55
29078.0,1.61,1.64
29080.0,1.57,1.68
29082.0,1.47,1.62
29084.0,1.37,1.57
29085.0,1.33,1.43
29087.0,1.35,1.5
29090.0,1.45,1.69
29092.0,1.54,1.74
29094.0,1.59,1.64
29096.0,1.57,1.84
29098.0,1.56,1.85
29100.0,1.54,1.81
29102.0,1.46,1.65
29104.0,1.37,1.63
29106.0,1.33,1.66
29108.0,1.28,1.72
29110.0,1.38,1.88
29112.0,1.49,1.93
29114.0,1.55,1.83
29116.0,1.56,1.79
29118.0,1.56,1.78
29120.0,1.5,1.75
29122.0,1.44,1.62
29124.0,1.36,1.49
29126.0,1.31,1.48
29127.0,1.3,1.52
29129.0,1.36,1.65
29131.0,1.45,1.7
29134.0,1.51,1.78
29136.0,1.55,1.93
29138.0,1.55,1.93
29140.0,1.48,1.9
29142.0,1.45,1.9
29144.0,1.33,1.82
29146.0,1.31,1.75
29148.0,1.29,1.73
29150.0,1.38,1.8
29152.0,1.47,1.88
29154.0,1.53,1.77
29156.0,1.52,1.75
29158.0,1.54,1.84
29160.0,1.46,1.8
29162.0,1.41,1.77
29164.0,1.35,1.63
29166.0,1.32,1.65
29168.0,1.29,1.64
29170.0,1.38,1.66
29171.0,1.47,1.71
29173.0,1.5,1.69
29176.0,1.53,1.62
29178.0,1.58,1.66
29180.0,1.45,1.61
29182.0,1.38,1.57
29184.0,1.33,1.47
29186.0,1.29,1.38
29188.0,1.29,1.41
29190.0,1.34,1.48
29192.0,1.43,1.45
29194.0,1.53,1.46
29196.0,1.54,1.39
29198.0,1.52,1.25
29200.0,1.5,1.05
29202.0,1.47,1.09
29204.0,1.36,1.09
29206.0,1.31,1.14
29208.0,1.31,1.14
29210.0,1.37,1.22
29212.0,1.45,1.31
29213.0,1.52,1.29
29215.0,1.51,1.24
29218.0,1.47,1.23
29220.0,1.45,1.2
29222.0,1.45,1.3
29224.0,1.39,1.28
29226.0,1.34,1.32
29228.0,1.35,1.46
29230.0,1.39,1.57
29232.0,1.49,1.55
29234.0,1.56,1.43
29236.0,1.6,1.32
29238.0,1.55,1.23
29240.0,1.56,1.43
29242.0,1.51,1.53
29244.0,1.38,1.44
29246.0,1.29,1.3
29248.0,1.25,1.32
29250.0,1.32,1.3
29252.0,1.42,1.36
29254.0,1.49,1.39
29255.0,1.49,1.38
29257.0,1.51,1.34
29259.0,1.48,1.32
29262.0,1.43,1.35
29264.0,1.3,1.4
29266.0,1.27,1.33
29268.0,1.3,1.35
29270.0,1.45,1.42
29272.0,1.5,1.42
29274.0,1.55,1.43
29276.0,1.52,1.49
29278.0,1.52,1.52
29280.0,1.5,1.57
29282.0,1.46,1.55
29284.0,1.35,1.46
29286.0,1.31,1.45
29288.0,1.3,1.44
29290.0,1.45,1.52
29292.0,1.6,1.58
29294.0,1.63,1.5
29296.0,1.59,1.4
29298.0,1.57,1.3
29299.0,1.5,1.26
29301.0,1.45,1.36
29304.0,1.35,1.39
29306.0,1.31,1.47
29308.0,1.29,1.58
29310.0,1.37,1.62
29312.0,1.47,1.72
29314.0,1.52,1.77
29316.0,1.52,1.73
29318.0,1.5,1.68
29320.0,1.46,1.61
29322.0,1.4,1.6
29324.0,1.3,1.54
29326.0,1.23,1.5
29328.0,1.21,1.68
29330.0,1.28,1.66
29332.0,1.4,1.66
29334.0,1.48,1.63
29336.0,1.51,1.58
29338.0,1.5,1.48
29340.0,1.47,1.42
29341.0,1.4,1.39
29343.0,1.32,1.39
29346.0,1.3,1.41
29348.0,1.29,1.4
29350.0,1.38,1.44
29352.0,1.48,1.51
29354.0,1.57,1.53
29356.0,1.6,1.59
29358.0,1.59,1.64
29360.0,1.53,1.72
29362.0,1.48,1.78
29364.0,1.37,1.74
29366.0,1.34,1.67
29368.0,1.36,1.6
29370.0,1.43,1.56
29372.0,1.54,1.57
29374.0,1.58,1.59
29376.0,1.61,1.51
29378.0,1.56,1.44
29380.0,1.52,1.42
29382.0,1.47,1.45
29383.0,1.38,1.38
29385.0,1.37,1.37
29387.0,1.35,1.48
29390.0,1.47,1.54
29392.0,1.57,1.49
29394.0,1.6,1.29
29396.0,1.61,1.38
29398.0,1.56,1.41
29400.0,1.53,1.28
29402.0,1.46,1.29
29404.0,1.34,1.37
29406.0,1.31,1.39
29408.0,1.35,1.39
29410.0,1.4,1.35
29412.0,1.48,1.35
29414.0,1.59,1.3
29416.0,1.56,1.33
29418.0,1.58,1.31
29420.0,1.54,1.16
29422.0,1.44,1.08
29424.0,1.35,1.25
29426.0,1.27,1.37
29427.0,1.25,1.45
29429.0,1.38,1.55
29432.0,1.51,1.65
29434.0,1.58,1.6
29436.0,1.57,1.59
29438.0,1.55,1.64
29440.0,1.51,1.62
29442.0,1.46,1.55
29444.0,1.36,1.47
29446.0,1.33,1.38
29448.0,1.27,1.36
29450.0,1.39,1.42
29452.0,1.5,1.55
29454.0,1.55,1.6
29456.0,1.57,1.65
29458.0,1.59,1.73
29460.0,1.52,1.82
29462.0,1.46,1.76
29464.0,1.32,1.67
29466.0,1.28,1.67
29468.0,1.28,1.7
29469.0,1.39,1.83
29471.0,1.46,1.9
29474.0,1.53,1.76
29476.0,1.57,1.77
29478.0,1.56,1.76
29480.0,1.5,1.67
29482.0,1.45,1.66
29484.0,1.32,1.55
29486.0,1.32,1.57
29488.0,1.34,1.62
29490.0,1.35,1.57
29492.0,1.43,1.55
29494.0,1.45,1.42
29496.0,1.46,1.44
29498.0,1.47,1.52
29500.0,1.43,1.53
29502.0,1.33,1.44
29504.0,1.16,1.31
29506.0,1.09,1.25
29508.0,1.13,1.3
29510.0,1.23,1.31
29512.0,1.33,1.27
29513.0,1.4,1.31
29515.0,1.42,1.34
29518.0,1.4,1.26
29520.0,1.36,1.2
29522.0,1.34,1.2
29524.0,1.24,1.06
29526.0,1.22,1.0
29528.0,1.24,1.07
29530.0,1.35,1.29
29532.0,1.45,1.26
29534.0,1.49,1.05
29536.0,1.5,1.07
29538.0,1.45,1.13
29540.0,1.4,0.99
29542.0,1.34,0.89
29544.0,1.25,0.98
29546.0,1.2,1.18
29548.0,1.24,1.16
29550.0,1.27,1.15
29552.0,1.38,0.99
29554.0,1.47,0.92
29555.0,1.55,0.97
29557.0,1.56,1.03
29560.0,1.53,1.15
29562.0,1.43,1.05
29564.0,1.33,0.99
29566.0,1.3,1.09
29568.0,1.33,1.23
29570.0,1.37,1.3
29572.0,1.47,1.46
29574.0,1.5,1.46
29576.0,1.52,1.4
29578.0,1.54,1.61
29580.0,1.46,1.64
29582.0,1.37,1.48
29584.0,1.27,1.42
29586.0,1.25,1.51
29588.0,1.3,1.81
29590.0,1.44,1.82
29592.0,1.51,1.78
29594.0,1.54,1.7
29596.0,1.52,1.79
29597.0,1.56,1.84
29599.0,1.51,2.01
29602.0,1.46,2.13
29604.0,1.35,1.89
29606.0,1.33,1.99
29608.0,1.34,2.08
29610.0,1.51,2.06
29612.0,1.59,2.1
29614.0,1.58,1.98
29616.0,1.61,1.85
29618.0,1.63,1.82
29620.0,1.56,1.89
29622.0,1.45,1.77
29624.0,1.34,1.58
29626.0,1.32,1.83
29628.0,1.31,1.84
29630.0,1.37,1.75
29632.0,1.49,1.69
29634.0,1.55,1.91
29636.0,1.55,1.85
29638.0,1.56,1.69
29640.0,1.56,1.79
29641.0,1.47,1.8
29643.0,1.35,1.64
29646.0,1.35,1.44
29648.0,1.34,1.52
29650.0,1.45,1.73
29652.0,1.56,1.79
29654.0,1.6,1.73
29656.0,1.62,1.58
29658.0,1.57,1.34
29660.0,1.54,1.49
29662.0,1.51,1.57
29664.0,1.34,1.52
29666.0,1.29,1.51
29668.0,1.28,1.58
29670.0,1.42,1.97
29672.0,1.5,2.15
29674.0,1.57,2.08
29676.0,1.6,2.07
29678.0,1.57,2.09
29680.0,1.51,2.05
29682.0,1.45,1.98
29683.0,1.36,1.83
29685.0,1.34,1.89
29688.0,1.38,2.04
29690.0,1.48,1.92
29692.0,1.55,1.86
29694.0,1.57,1.77
29696.0,1.63,1.71
29698.0,1.59,1.69
29700.0,1.56,1.75
29702.0,1.52,1.77
29704.0,1.41,1.66
29706.0,1.37,1.59
29708.0,1.4,1.56
29710.0,1.48,1.52
29712.0,1.59,1.51
29714.0,1.64,1.42
29716.0,1.65,1.38
29718.0,1.63,1.35
29720.0,1.55,1.29
29722.0,1.51,1.26
29724.0,1.36,1.12
29725.0,1.35,1.03
29727.0,1.37,1.05
29730.0,1.51,1.22
29732.0,1.57,1.35
29734.0,1.63,1.12
29736.0,1.65,1.11
29738.0,1.68,1.24
29740.0,1.57,1.15
29742.0,1.46,1.1
29744.0,1.39,1.02
29746.0,1.36,0.89
29748.0,1.37,1.0
29750.0,1.46,0.93
29752.0,1.6,1.04
29754.0,1.64,1.07
29756.0,1.7,1.02
29758.0,1.69,1.01
29760.0,1.62,0.92
29762.0,1.58,0.81
29764.0,1.48,0.71
29766.0,1.43,0.64
29768.0,1.5,0.61
29769.0,1.6,0.59
29771.0,1.76,0.54
29774.0,1.84,0.12
29776.0,1.92,0.0
29778.0,2.05,0.0
29780.0,2.14,0.0
29782.0,2.08,0.0
29784.0,1.9,0.0
29786.0,1.83,0.09
29788.0,1.8,0.36
29790.0,1.85,0.61
29792.0,1.91,0.8
29794.0,1.98,0.87
29796.0,1.95,0.97
29798.0,1.93,1.07
29800.0,1.85,1.06
29802.0,1.76,0.93
29804.0,1.65,0.68
29806.0,1.66,0.7
29808.0,1.66,0.75
29810.0,1.76,0.72
29811.0,1.86,0.61
29813.0,1.85,0.54
29816.0,1.78,0.62
29818.0,1.75,0.66
29820.0,1.66,0.57
29822.0,1.57,0.35
29824.0,1.4,0.0
29826.0,1.33,0.0
29828.0,1.35,0.0
29830.0,1.46,0.0
29832.0,1.6,0.0
29834.0,1.61,0.0
29836.0,1.61,0.0
29838.0,1.59,0.0
29840.0,1.54,0.0
29842.0,1.48,0.0
29844.0,1.35,0.0
29846.0,1.32,0.0
29848.0,1.3,0.0
29850.0,1.38,0.0
29852.0,1.45,0.0
29853.0,1.45,0.0
29855.0,1.46,0.15
29858.0,1.44,0.23
29860.0,1.33,0.35
29862.0,1.26,0.45
29864.0,1.13,0.49
29866.0,1.12,0.55
29868.0,1.14,0.76
29870.0,1.28,0.99
29872.0,1.39,1.07
29874.0,1.4,1.02
29876.0,1.44,1.06
29878.0,1.48,1.13
29880.0,1.39,1.13
29882.0,1.33,1.26
29884.0,1.2,1.33
29886.0,1.25,1.51
29888.0,1.25,1.55
29890.0,1.34,1.55
29892.0,1.41,1.51
29894.0,1.44,1.6
29896.0,1.45,1.89
29897.0,1.4,1.73
29899.0,1.36,1.76
29902.0,1.32,1.85
29904.0,1.23,1.79
29906.0,1.21,1.79
29908.0,1.25,1.74
29910.0,1.35,1.73
29912.0,1.48,1.78
29914.0,1.49,1.79
29916.0,1.48,1.85
29918.0,1.47,1.91
29920.0,1.4,1.85
29922.0,1.38,1.8
29924.0,1.26,1.75
29926.0,1.25,1.91
29928.0,1.25,2.09
29930.0,1.32,2.18
29932.0,1.42,2.18
29934.0,1.38,2.01
29936.0,1.43,2.01
29938.0,1.41,2.03
29939.0,1.4,2.1
29941.0,1.35,2.04
29944.0,1.21,1.91
29946.0,1.2,2.05
29948.0,1.2,2.14
29950.0,1.3,2.12
29952.0,1.39,2.06
29954.0,1.44,1.89
29956.0,1.47,1.96
29958.0,1.45,2.58
29960.0,1.36,3.3
29962.0,1.29,3.3
29964.0,1.19,3.3
29966.0,1.19,3.3
29968.0,1.22,3.3
29970.0,1.3,3.3
29972.0,1.4,3.3
29974.0,1.45,3.3
29976.0,1.46,3.3
29978.0,1.47,3.3
29980.0,1.45,3.3
29981.0,1.36,3.3
29983.0,1.24,3.18
29986.0,1.28,3.19
29988.0,1.27,3.02
29990.0,1.36,2.74
29992.0,1.44,2.44
29994.0,1.46,2.15
29996.0,1.48,2.07
29998.0,1.49,2.01
30000.0,1.44,1.86
30002.0,1.34,1.82
30004.0,1.22,1.64
30006.0,1.21,1.61
30008.0,1.22,1.6
30010.0,1.35,1.63
30012.0,1.5,1.72
30014.0,1.51,1.69
30016.0,1.5,1.63
30018.0,1.51,1.56
30020.0,1.46,1.45
30022.0,1.39,1.4
30024.0,1.29,1.42
30025.0,1.33,1.38
30027.0,1.35,1.52
30030.0,1.44,1.5
30032.0,1.55,1.5
30034.0,1.52,1.37
30036.0,1.49,1.32
30038.0,1.46,1.36
30040.0,1.45,1.32
30042.0,1.39,1.28
30044.0,1.27,1.17
30046.0,1.25,1.09
30048.0,1.26,1.13
30050.0,1.34,1.18
30052.0,1.44,1.28
30054.0,1.43,1.21
30056.0,1.46,1.21
30058.0,1.46,1.19
30060.0,1.36,1.2
30062.0,1.37,1.28
30064.0,1.24,1.22
30066.0,1.24,1.19
30067.0,1.23,1.24
30069.0,1.33,1.17
30072.0,1.45,1.19
30074.0,1.46,1.16
30076.0,1.46,1.21
30078.0,1.45,1.25
30080.0,1.44,1.23
30082.0,1.36,1.15
30084.0,1.26,0.99
30086.0,1.28,1.0
30088.0,1.32,1.13
30090.0,1.41,1.27
30092.0,1.51,1.4
30094.0,1.53,1.34
30096.0,1.57,1.36
30098.0,1.52,1.37
30100.0,1.45,1.37
30102.0,1.37,1.36
30104.0,1.25,1.25
30106.0,1.27,1.19
30108.0,1.32,1.1
30109.0,1.44,1.18
30111.0,1.55,1.33
30114.0,1.57,1.31
30116.0,1.56,1.37
30118.0,1.5,1.33
30120.0,1.49,1.31
30122.0,1.44,1.15
30124.0,1.32,1.17
30126.0,1.31,1.44
30128.0,1.33,1.53
30130.0,1.49,1.55
30132.0,1.54,1.48
30134.0,1.56,1.38
30136.0,1.63,1.43
30138.0,1.58,1.41
30140.0,1.49,1.36
30142.0,1.49,1.55
30144.0,1.39,1.64
30146.0,1.38,1.59
30148.0,1.37,1.57
30150.0,1.48,1.59
30152.0,1.58,1.63
30153.0,1.6,1.5
30155.0,1.62,1.46
30158.0,1.59,1.49
30160.0,1.53,1.56
30162.0,1.46,1.52
30164.0,1.3,1.44
30166.0,1.31,1.51
30168.0,1.31,1.52
30170.0,1.44,1.54
30172.0,1.48,1.63
30174.0,1.5,1.51
30176.0,1.5,1.5
30178.0,1.53,1.61
30180.0,1.45,1.59
30182.0,1.4,1.61
30184.0,1.29,1.46
30186.0,1.3,1.52
30188.0,1.33,1.63
30190.0,1.43,1.59
30192.0,1.5,1.57
30194.0,1.49,1.5
30195.0,1.49,1.53
30197.0,1.45,1.5
30200.0,1.39,1.45
30202.0,1.34,1.4
30204.0,1.21,1.28
30206.0,1.18,1.37
30208.0,1.23,1.53
30210.0,1.38,1.7
30212.0,1.53,1.93
30214.0,1.53,1.97
30216.0,1.56,2.12
30218.0,1.55,2.23
30220.0,1.52,2.22
30222.0,1.51,2.23
30224.0,1.37,2.14
30226.0,1.32,2.09
30228.0,1.34,2.0
30230.0,1.44,1.94
30232.0,1.51,1.89
30234.0,1.53,1.87
30236.0,1.57,1.99
30237.0,1.54,1.97
30239.0,1.46,1.89
30242.0,1.43,1.82
30244.0,1.3,1.71
30246.0,1.29,1.64
30248.0,1.28,1.68
30250.0,1.39,1.62
30252.0,1.48,1.52
30254.0,1.49,1.42
30256.0,1.54,1.49
30258.0,1.53,1.55
30260.0,1.46,1.55
30262.0,1.41,1.46
30264.0,1.29,1.33
30266.0,1.27,1.39
30268.0,1.31,1.38
30270.0,1.41,1.37
30272.0,1.53,1.42
30274.0,1.54,1.36
30276.0,1.53,1.41
30278.0,1.51,1.6
30280.0,1.49,1.43
30281.0,1.41,1.27
30283.0,1.3,1.21
30286.0,1.35,1.24
30288.0,1.36,1.35
30290.0,1.46,1.33
30292.0,1.56,1.27
30294.0,1.57,1.28
30296.0,1.53,1.38
30298.0,1.52,1.5
30300.0,1.45,1.5
30302.0,1.37,1.48
30304.0,1.24,1.37
30306.0,1.23,1.39
30308.0,1.27,1.26
30310.0,1.34,1.16
30312.0,1.51,1.25
30314.0,1.52,1.25
30316.0,1.51,1.27
30318.0,1.5,1.31
30320.0,1.46,1.35
30322.0,1.41,1.31
30323.0,1.29,1.3
30325.0,1.3,1.32
30328.0,1.35,1.34
30330.0,1.43,1.29
30332.0,1.53,1.29
30334.0,1.56,1.21
30336.0,1.57,1.28
30338.0,1.6,1.43
30340.0,1.55,1.49
30342.0,1.47,1.51
30344.0,1.33,1.38
30346.0,1.34,1.39
30348.0,1.35,1.48
30350.0,1.46,1.57
30352.0,1.55,1.61
30354.0,1.56,1.53
30356.0,1.56,1.49
30358.0,1.57,1.37
30360.0,1.48,1.31
30362.0,1.4,1.42
30364.0,1.31,1.45
30365.0,1.35,1.53
30367.0,1.34,1.48
30370.0,1.44,1.4
30372.0,1.56,1.43
30374.0,1.62,1.45
30376.0,1.64,1.47
30378.0,1.67,1.45
30380.0,1.6,1.37
30382.0,1.52,1.34
30384.0,1.37,1.26
30386.0,1.34,1.29
30388.0,1.41,1.44
30390.0,1.52,1.48
30392.0,1.59,1.55
30394.0,1.6,1.49
30396.0,1.61,1.49
30398.0,1.63,1.47
30400.0,1.51,1.4
30402.0,1.44,1.36
30404.0,1.35,1.3
30406.0,1.37,1.37
30408.0,1.41,1.43
30409.0,1.49,1.45
30411.0,1.62,1.48
30414.0,1.59,1.46
30416.0,1.56,1.53
30418.0,1.48,1.6
30420.0,1.45,1.63
30422.0,1.38,1.57
30424.0,1.24,1.48
30426.0,1.22,1.5
30428.0,1.31,1.5
30430.0,1.43,1.55
30432.0,1.52,1.55
30434.0,1.53,1.46
30436.0,1.57,1.46
30438.0,1.55,1.44
30440.0,1.55,1.48
30442.0,1.49,1.46
30444.0,1.35,1.41
30446.0,1.36,1.48
30448.0,1.39,1.67
30450.0,1.46,1.71
30451.0,1.58,1.57
30453.0,1.59,1.41
30456.0,1.62,1.59
30458.0,1.56,1.65
30460.0,1.51,1.69
30462.0,1.45,1.7
30464.0,1.34,1.68
30466.0,1.35,1.65
30468.0,1.39,1.6
30470.0,1.49,1.53
30472.0,1.62,1.55
30474.0,1.6,1.51
30476.0,1.61,1.46
30478.0,1.62,1.5
30480.0,1.58,1.74
30482.0,1.48,1.63
30484.0,1.35,1.45
30486.0,1.34,1.34
30488.0,1.36,1.36
30490.0,1.49,1.41
30492.0,1.58,1.37
30493.0,1.5,1.25
30495.0,1.53,1.41
30498.0,1.52,1.5
30500.0,1.49,1.53
30502.0,1.37,1.34
30504.0,1.21,1.41
30506.0,1.2,1.46
30508.0,1.25,1.5
30510.0,1.32,1.52
30512.0,1.47,1.61
30514.0,1.47,1.55
30516.0,1.49,1.62
30518.0,1.48,1.56
30520.0,1.42,1.4
30522.0,1.35,1.35
30524.0,1.2,1.35
30526.0,1.17,1.37
30528.0,1.23,1.43
30530.0,1.33,1.5
30532.0,1.44,1.51
30534.0,1.4,1.48
30536.0,1.43,1.61
30537.0,1.38,1.63
30539.0,1.35,1.66
30542.0,1.29,1.58
30544.0,1.17,1.38
30546.0,1.17,1.42
30548.0,1.23,1.42
30550.0,1.36,1.42
30552.0,1.45,1.45
30554.0,1.45,1.38
30556.0,1.46,1.39
30558.0,1.42,1.46
30560.0,1.38,1.49
30562.0,1.3,1.45
30564.0,1.16,1.39
30566.0,1.18,1.56
30568.0,1.24,1.61
30570.0,1.34,1.56
30572.0,1.47,1.59
30574.0,1.53,1.58
30576.0,1.54,1.58
30578.0,1.55,1.72
30579.0,1.46,1.82
30581.0,1.36,1.79
30584.0,1.28,1.7
30586.0,1.31,1.74
30588.0,1.34,1.72
30590.0,1.43,1.64
30592.0,1.5,1.82
30594.0,1.49,1.72
30596.0,1.51,1.75
30598.0,1.43,1.71
30600.0,1.35,1.69
30602.0,1.31,1.66
30604.0,1.18,1.57
30606.0,1.16,1.43
30608.0,1.24,1.36
30610.0,1.32,1.43
30612.0,1.43,1.39
30614.0,1.42,1.25
30616.0,1.48,1.29
30618.0,1.44,1.29
30620.0,1.43,1.29
30621.0,1.41,1.31
30623.0,1.29,1.44
30626.0,1.29,1.42
30628.0,1.37,1.42
30630.0,1.43,1.59
30632.0,1.55,1.66
30634.0,1.56,1.47
30636.0,1.61,1.43
30638.0,1.53,1.56
30640.0,1.45,1.52
30642.0,1.39,1.45
30644.0,1.29,1.42
30646.0,1.3,1.32
30648.0,1.37,1.39
30650.0,1.43,1.46
30652.0,1.53,1.5
30654.0,1.56,1.34
30656.0,1.58,1.3
30658.0,1.58,1.34
30660.0,1.55,1.4
30662.0,1.51,1.5
30664.0,1.35,1.43
30665.0,1.36,1.38
30667.0,1.35,1.35
30670.0,1.46,1.36
30672.0,1.56,1.24
30674.0,1.58,1.13
30676.0,1.6,1.14
30678.0,1.58,1.16
30680.0,1.53,1.19
30682.0,1.45,1.11
30684.0,1.31,1.08
30686.0,1.32,1.35
30688.0,1.42,1.5
30690.0,1.49,1.39
30692.0,1.59,1.33
30694.0,1.58,1.24
30696.0,1.57,1.18
30698.0,1.58,1.2
30700.0,1.54,1.21
30702.0,1.49,1.16
30704.0,1.36,1.2
30706.0,1.36,1.3
30707.0,1.39,1.35
30709.0,1.46,1.32
30712.0,1.58,1.39
30714.0,1.58,1.41
30716.0,1.6,1.48
30718.0,1.59,1.45
30720.0,1.53,1.39
30722.0,1.45,1.36
30724.0,1.35,1.24
30726.0,1.38,1.16
30728.0,1.45,1.24
30730.0,1.6,1.5
30732.0,1.74,1.73
30734.0,1.75,1.76
30736.0,1.77,1.84
30738.0,1.75,2.06
30740.0,1.71,2.2
30742.0,1.65,2.07
30744.0,1.54,1.92
30746.0,1.55,1.87
30748.0,1.56,1.77
30750.0,1.65,1.66
30751.0,1.78,1.68
30754.0,1.76,1.57
30756.0,1.77,1.5
30758.0,1.8,1.45
30760.0,1.75,1.45
30762.0,1.73,1.44
30764.0,1.58,1.29
30766.0,1.57,1.23
30768.0,1.58,1.23
