time,ch1,ch2
22514.0,1.28,2.3
22516.0,1.44,1.92
22518.0,1.64,1.68
22520.0,1.74,1.74
22522.0,1.57,1.89
22524.0,1.49,1.89
22526.0,1.43,1.89
22529.0,1.31,1.68
22531.0,1.27,1.46
22533.0,1.28,1.44
22535.0,1.35,1.34
22537.0,1.38,1.08
22539.0,1.5,0.89
22541.0,1.57,1.09
22543.0,1.59,1.26
22545.0,1.51,1.05
22547.0,1.45,0.83
22549.0,1.33,0.64
22551.0,1.26,0.55
22553.0,1.24,0.62
22555.0,1.35,0.67
22557.0,1.44,0.41
22558.0,1.45,0.28
22560.0,1.41,0.55
22562.0,1.33,0.67
22564.0,1.32,0.66
22566.0,1.35,0.61
22568.0,1.21,0.63
22571.0,1.07,0.75
22573.0,1.1,0.7
22575.0,1.27,0.59
22577.0,1.46,0.61
22579.0,1.56,0.63
22581.0,1.53,0.81
22583.0,1.48,0.95
22585.0,1.42,1.09
22587.0,1.37,1.26
22589.0,1.24,1.45
22591.0,1.17,1.49
22593.0,1.22,1.47
22595.0,1.29,1.45
22597.0,1.42,1.26
22599.0,1.47,1.06
22600.0,1.5,1.08
22602.0,1.38,1.04
22604.0,1.34,1.18
22606.0,1.43,1.42
22608.0,1.34,1.4
22610.0,1.29,1.4
22612.0,1.31,1.22
22615.0,1.42,1.19
22617.0,1.54,1.05
22619.0,1.54,0.89
22621.0,1.59,1.07
22623.0,1.55,1.32
22625.0,1.55,1.48
22627.0,1.51,1.23
22629.0,1.42,1.32
22631.0,1.38,1.52
22633.0,1.38,1.69
22635.0,1.52,1.85
22637.0,1.61,1.6
22639.0,1.69,1.35
22641.0,1.79,1.37
22642.0,1.72,1.33
22644.0,1.58,1.3
22646.0,1.56,1.49
22648.0,1.43,1.72
22650.0,1.41,1.71
22652.0,1.35,1.59
22654.0,1.44,1.46
22657.0,1.55,1.34
22659.0,1.57,1.35
22661.0,1.52,1.49
22663.0,1.45,1.34
22665.0,1.51,1.44
22667.0,1.46,1.62
22669.0,1.37,1.78
22671.0,1.32,1.87
22673.0,1.22,1.87
22675.0,1.27,1.73
22677.0,1.43,1.58
22679.0,1.47,1.44
22681.0,1.53,1.55
22683.0,1.41,1.61
22685.0,1.38,1.56
22686.0,1.34,1.71
22688.0,1.21,1.77
22690.0,1.22,1.9
22692.0,1.27,1.89
22694.0,1.42,1.8
22696.0,1.56,1.63
22699.0,1.64,1.39
22701.0,1.63,1.21
22703.0,1.58,1.18
22705.0,1.52,1.18
22707.0,1.51,1.29
22709.0,1.37,1.56
22711.0,1.35,1.78
22713.0,1.31,1.79
22715.0,1.38,1.72
22717.0,1.5,1.55
22719.0,1.51,1.35
22721.0,1.6,1.6
22723.0,1.55,1.87
22725.0,1.42,1.78
22727.0,1.49,1.67
22728.0,1.42,1.68
22730.0,1.38,1.77
22732.0,1.37,1.72
22734.0,1.48,1.59
22736.0,1.6,1.54
22738.0,1.7,1.55
22740.0,1.73,1.53
22743.0,1.64,1.52
22745.0,1.6,1.57
22747.0,1.57,1.78
22749.0,1.43,2.02
22751.0,1.41,2.03
22753.0,1.37,1.8
22755.0,1.45,1.61
22757.0,1.58,1.59
22759.0,1.58,1.55
22761.0,1.6,1.7
22763.0,1.53,2.0
22765.0,1.53,2.35
22767.0,1.52,2.55
22769.0,1.37,2.12
22770.0,1.28,1.94
22772.0,1.28,1.97
22774.0,1.4,2.24
22776.0,1.56,2.14
22778.0,1.55,1.67
22780.0,1.48,1.5
22782.0,1.33,1.34
22785.0,1.4,1.26
22787.0,1.39,1.18
22789.0,1.3,1.34
22791.0,1.29,1.5
22793.0,1.32,1.51
22795.0,1.45,1.11
22797.0,1.61,0.69
22799.0,1.7,0.43
22801.0,1.66,0.46
22803.0,1.66,0.87
22805.0,1.67,1.12
22807.0,1.56,1.28
22809.0,1.46,1.43
22811.0,1.47,1.53
22813.0,1.45,1.47
22814.0,1.54,1.39
22816.0,1.66,1.13
22818.0,1.68,1.06
22820.0,1.73,1.32
22822.0,1.61,1.48
22824.0,1.57,1.4
22827.0,1.58,1.14
22829.0,1.46,1.09
22831.0,1.43,1.33
22833.0,1.44,1.59
22835.0,1.55,1.52
22837.0,1.66,1.34
22839.0,1.7,1.14
22841.0,1.75,1.39
22843.0,1.67,1.41
22845.0,1.66,1.48
22847.0,1.6,1.43
22849.0,1.44,1.13
22851.0,1.42,0.86
22853.0,1.38,0.67
22855.0,1.5,0.61
22856.0,1.63,0.76
22858.0,1.65,0.7
22860.0,1.61,0.72
22862.0,1.61,0.75
22864.0,1.77,0.74
22866.0,1.88,0.7
22868.0,1.77,0.6
22871.0,1.75,0.84
22873.0,1.69,1.03
22875.0,1.8,1.05
22877.0,1.92,0.93
22879.0,1.9,0.82
22881.0,1.92,0.99
22883.0,1.79,1.03
22885.0,1.78,1.04
22887.0,1.74,0.9
22889.0,1.62,0.75
22891.0,1.54,1.08
22893.0,1.53,1.1
22895.0,1.62,0.68
22897.0,1.71,0.06
22898.0,1.77,0.0
22900.0,1.85,0.0
22902.0,1.63,0.0
22904.0,1.59,0.0
22906.0,1.66,0.0
22908.0,1.57,0.0
22910.0,1.56,0.0
22913.0,1.51,0.0
22915.0,1.57,0.0
22917.0,1.75,0.0
22919.0,1.85,0.0
22921.0,1.82,0.0
22923.0,1.81,0.0
22925.0,1.8,0.0
22927.0,1.77,0.0
22929.0,1.61,0.0
22931.0,1.59,0.0
22933.0,1.56,0.0
22935.0,1.73,0.0
22937.0,1.87,0.0
22939.0,1.93,0.0
22941.0,2.02,0.0
22942.0,2.01,0.0
22944.0,2.02,0.0
22946.0,2.06,0.33
22948.0,1.93,0.4
22950.0,1.98,0.16
22952.0,1.97,0.0
22955.0,2.11,0.14
22957.0,2.29,0.02
22959.0,2.38,0.05
22961.0,2.6,0.62
22963.0,2.82,1.75
22965.0,2.86,2.29
22967.0,2.87,2.15
22969.0,2.72,2.6
22971.0,2.7,3.3
22973.0,2.68,3.3
22975.0,2.7,3.1
22977.0,2.74,2.43
22979.0,2.65,2.42
22981.0,2.61,2.94
22983.0,2.56,2.98
22984.0,2.44,2.75
22986.0,2.43,2.59
22988.0,2.19,2.81
22990.0,2.1,3.18
22992.0,2.05,3.3
22994.0,2.13,3.3
22996.0,2.19,3.3
22999.0,2.18,3.3
23001.0,2.11,3.3
23003.0,1.95,3.3
23005.0,1.93,3.3
23007.0,1.96,3.3
23009.0,1.84,3.3
23011.0,1.76,3.3
23013.0,1.75,3.3
23015.0,1.8,3.3
23017.0,1.86,3.3
23019.0,1.85,3.3
23021.0,1.84,3.3
23023.0,1.74,3.3
23025.0,1.59,3.3
23026.0,1.55,3.3
23028.0,1.37,3.3
23030.0,1.25,3.3
23032.0,1.27,3.3
23034.0,1.32,3.3
23036.0,1.39,3.3
23038.0,1.4,3.3
23041.0,1.42,3.22
23043.0,1.31,3.01
23045.0,1.17,2.8
23047.0,1.18,2.56
23049.0,1.08,2.52
23051.0,1.05,2.7
23053.0,1.09,2.6
23055.0,1.18,2.85
23057.0,1.3,3.07
23059.0,1.3,3.3
23061.0,1.39,3.3
23063.0,1.33,3.3
23065.0,1.21,3.3
23067.0,1.15,3.3
23069.0,1.06,3.3
23070.0,1.03,3.3
23072.0,1.02,3.3
23074.0,1.08,3.3
23076.0,1.21,3.3
23078.0,1.2,3.3
23080.0,1.18,3.3
23083.0,1.02,3.3
23085.0,1.04,3.3
23087.0,1.07,3.3
23089.0,0.98,3.3
23091.0,0.91,3.3
23093.0,0.92,3.3
23095.0,1.0,3.3
23097.0,1.18,3.3
23099.0,1.27,3.3
23101.0,1.25,3.3
23103.0,1.17,3.3
23105.0,1.05,3.3
23107.0,1.05,3.3
23109.0,0.97,3.3
23111.0,0.94,3.3
23112.0,0.92,3.3
23114.0,1.05,3.3
23116.0,1.19,3.3
23118.0,1.25,3.3
23120.0,1.28,3.3
23122.0,1.2,3.3
23124.0,1.11,3.3
23127.0,1.08,3.3
23129.0,0.96,3.27
23131.0,0.96,3.3
23133.0,0.96,3.05
23135.0,1.02,2.55
23137.0,1.17,2.18
23139.0,1.23,1.88
23141.0,1.17,1.89
23143.0,1.1,2.07
23145.0,1.05,2.14
23147.0,1.06,1.8
23149.0,0.95,1.45
23151.0,0.93,1.37
23153.0,0.95,1.33
23154.0,1.11,0.9
23156.0,1.26,0.63
23158.0,1.25,0.81
23160.0,1.3,0.98
23162.0,1.18,0.92
23164.0,1.12,1.04
23166.0,1.17,1.09
23169.0,1.04,1.3
23171.0,1.03,1.54
23173.0,1.03,1.5
23175.0,1.12,1.25
23177.0,1.24,1.19
23179.0,1.27,1.27
23181.0,1.32,1.48
23183.0,1.19,1.45
23185.0,1.18,1.5
23187.0,1.21,1.62
23189.0,1.1,1.31
23191.0,1.11,1.25
23193.0,1.08,1.71
23195.0,1.19,1.58
23197.0,1.32,1.41
23198.0,1.33,1.5
23200.0,1.35,1.63
23202.0,1.21,1.85
23204.0,1.11,1.93
23206.0,1.12,1.77
23208.0,0.98,1.65
23211.0,0.91,1.7
23213.0,0.92,1.61
23215.0,1.03,1.25
23217.0,1.15,0.8
23219.0,1.15,0.75
23221.0,1.25,1.04
23223.0,1.11,1.05
23225.0,1.08,1.0
23227.0,1.07,0.88
23229.0,0.91,0.77
23231.0,0.94,0.97
23233.0,1.03,0.97
23235.0,1.13,0.9
23237.0,1.24,0.82
23239.0,1.23,0.48
23240.0,1.26,0.43
23242.0,1.19,0.39
23244.0,1.09,0.29
23246.0,1.11,0.4
23248.0,1.0,0.74
23250.0,1.0,0.84
23252.0,1.02,0.67
23255.0,1.08,0.79
23257.0,1.19,0.88
23259.0,1.19,0.87
23261.0,1.25,0.95
23263.0,1.23,1.26
23265.0,1.18,1.4
23267.0,1.23,1.41
23269.0,1.11,1.39
23271.0,1.04,1.18
23273.0,1.09,1.05
23275.0,1.19,1.04
23277.0,1.29,1.07
23279.0,1.33,1.01
23281.0,1.34,1.2
23282.0,1.35,1.58
23284.0,1.33,1.72
23286.0,1.3,2.17
23288.0,1.19,2.29
23290.0,1.21,2.48
23292.0,1.23,2.28
23294.0,1.35,2.18
23297.0,1.48,2.26
23299.0,1.56,2.43
23301.0,1.6,2.53
23303.0,1.5,2.43
23305.0,1.4,2.39
23307.0,1.46,2.27
23309.0,1.36,2.07
23311.0,1.34,1.82
23313.0,1.25,1.71
23315.0,1.32,1.54
23317.0,1.43,1.46
23319.0,1.48,1.45
23321.0,1.47,1.48
23323.0,1.41,1.55
23325.0,1.33,1.58
23326.0,1.36,1.65
23328.0,1.31,1.69
23330.0,1.34,1.9
23332.0,1.33,1.95
23334.0,1.4,1.71
23336.0,1.55,1.74
23339.0,1.61,1.76
23341.0,1.66,1.84
23343.0,1.61,1.66
23345.0,1.47,1.66
23347.0,1.5,1.68
23349.0,1.34,1.62
23351.0,1.27,1.41
23353.0,1.26,1.34
23355.0,1.37,1.09
23357.0,1.54,0.87
23359.0,1.52,0.66
23361.0,1.57,0.61
23363.0,1.45,0.56
23365.0,1.38,0.63
23367.0,1.43,0.7
23368.0,1.33,1.11
23370.0,1.28,1.16
23372.0,1.25,1.21
23374.0,1.34,1.12
23376.0,1.46,1.09
23378.0,1.48,0.87
23380.0,1.52,0.91
23383.0,1.41,0.95
23385.0,1.3,1.09
23387.0,1.31,1.38
23389.0,1.23,1.61
23391.0,1.18,1.64
23393.0,1.22,1.51
23395.0,1.33,1.27
23397.0,1.48,1.01
23399.0,1.52,0.72
23401.0,1.49,0.77
23403.0,1.31,0.77
23405.0,1.3,0.75
23407.0,1.32,0.57
23409.0,1.19,0.54
23411.0,1.13,0.64
23412.0,1.11,0.59
23414.0,1.21,0.41
23416.0,1.34,0.15
23418.0,1.35,0.0
23420.0,1.38,0.0
23422.0,1.34,0.0
23425.0,1.27,0.0
23427.0,1.33,0.16
23429.0,1.24,0.5
23431.0,1.23,0.55
23433.0,1.26,0.52
23435.0,1.35,0.5
23437.0,1.49,0.52
23439.0,1.54,0.43
23441.0,1.56,0.53
23443.0,1.43,0.65
23445.0,1.37,0.69
23447.0,1.36,0.66
23449.0,1.23,0.65
23451.0,1.15,0.94
23453.0,1.09,0.85
23454.0,1.16,0.76
23456.0,1.3,0.75
23458.0,1.34,0.73
23460.0,1.4,0.72
23462.0,1.34,0.81
23464.0,1.18,1.16
23467.0,1.17,0.98
23469.0,1.08,0.59
23471.0,1.05,0.45
23473.0,1.11,0.46
23475.0,1.33,0.22
23477.0,1.5,0.0
23479.0,1.54,0.0
23481.0,1.53,0.02
23483.0,1.45,0.07
23485.0,1.46,0.0
23487.0,1.46,0.0
23489.0,1.34,0.0
23491.0,1.31,0.0
23493.0,1.28,0.0
23495.0,1.28,0.0
23496.0,1.43,0.0
23498.0,1.53,0.0
23500.0,1.53,0.0
23502.0,1.55,0.0
23504.0,1.45,0.0
23506.0,1.48,0.0
23508.0,1.31,0.0
23511.0,1.29,0.0
23513.0,1.22,0.0
23515.0,1.29,0.0
23517.0,1.45,0.0
23519.0,1.47,0.0
23521.0,1.49,0.0
23523.0,1.4,0.0
23525.0,1.3,0.0
23527.0,1.32,0.0
23529.0,1.22,0.0
23531.0,1.26,0.0
23533.0,1.24,0.0
23535.0,1.27,0.0
23537.0,1.4,0.0
23539.0,1.5,0.03
23540.0,1.55,0.13
23542.0,1.51,0.15
23544.0,1.51,0.44
23546.0,1.55,0.75
23548.0,1.43,0.98
23550.0,1.42,1.13
23553.0,1.41,1.26
23555.0,1.52,1.28
23557.0,1.65,1.41
23559.0,1.66,1.59
23561.0,1.73,1.78
23563.0,1.69,1.85
23565.0,1.56,1.91
23567.0,1.54,2.15
23569.0,1.4,2.01
23571.0,1.37,1.87
23573.0,1.39,1.7
23575.0,1.56,1.57
23577.0,1.64,1.69
23579.0,1.63,1.82
23581.0,1.65,2.0
23582.0,1.5,1.93
23584.0,1.5,1.94
23586.0,1.52,1.83
23588.0,1.4,1.68
23590.0,1.41,1.62
23592.0,1.43,1.46
23595.0,1.55,1.1
23597.0,1.7,0.79
23599.0,1.76,0.55
23601.0,1.85,0.57
23603.0,1.82,0.65
23605.0,1.64,0.78
23607.0,1.62,0.86
23609.0,1.45,0.69
23611.0,1.35,0.96
23613.0,1.32,1.25
23615.0,1.48,1.1
23617.0,1.58,0.93
23619.0,1.62,0.87
23621.0,1.7,1.05
23623.0,1.61,1.25
23624.0,1.53,1.46
23626.0,1.52,1.58
23628.0,1.38,1.54
23630.0,1.33,1.66
23632.0,1.35,1.81
23634.0,1.46,1.78
23636.0,1.57,1.64
23639.0,1.65,1.62
23641.0,1.72,1.87
23643.0,1.67,2.05
23645.0,1.52,2.04
23647.0,1.54,1.99
23649.0,1.41,1.97
23651.0,1.38,1.9
23653.0,1.4,1.93
23655.0,1.54,2.07
23657.0,1.59,2.15
23659.0,1.6,2.2
23661.0,1.54,2.2
23663.0,1.5,2.18
23665.0,1.4,1.95
23667.0,1.39,1.75
23668.0,1.25,1.59
23670.0,1.19,1.79
23672.0,1.24,1.81
23674.0,1.39,1.62
23676.0,1.49,1.5
23678.0,1.52,1.67
23681.0,1.5,1.91
23683.0,1.45,2.09
23685.0,1.39,2.08
23687.0,1.42,2.17
23689.0,1.29,1.95
23691.0,1.26,1.88
23693.0,1.32,1.79
23695.0,1.43,1.5
23697.0,1.6,1.45
23699.0,1.64,1.44
23701.0,1.69,1.94
23703.0,1.57,2.37
23705.0,1.46,2.23
23707.0,1.51,2.2
23709.0,1.38,2.18
23710.0,1.38,2.36
23712.0,1.37,2.11
23714.0,1.42,1.77
23716.0,1.58,1.67
23718.0,1.63,1.62
23720.0,1.64,1.69
23723.0,1.6,1.57
23725.0,1.56,1.37
23727.0,1.57,1.03
23729.0,1.46,1.0
23731.0,1.4,1.53
23733.0,1.4,1.21
23735.0,1.53,0.57
23737.0,1.62,0.63
23739.0,1.64,1.04
23741.0,1.7,1.2
23743.0,1.62,1.26
23745.0,1.58,1.22
23747.0,1.51,1.02
23749.0,1.44,0.83
23751.0,1.5,0.9
23752.0,1.52,1.02
23754.0,1.61,1.03
23756.0,1.73,0.91
23758.0,1.67,0.91
23760.0,1.7,0.87
23762.0,1.62,0.77
23764.0,1.5,0.77
23767.0,1.51,0.9
23769.0,1.38,1.19
23771.0,1.32,1.37
23773.0,1.31,1.51
23775.0,1.39,1.44
23777.0,1.51,1.29
23779.0,1.51,1.02
23781.0,1.55,0.74
23783.0,1.44,0.4
23785.0,1.39,0.31
23787.0,1.39,0.6
23789.0,1.29,0.55
23791.0,1.27,0.33
23793.0,1.25,0.19
23795.0,1.33,0.27
23796.0,1.48,0.65
23798.0,1.54,0.64
23800.0,1.57,0.84
23802.0,1.55,1.24
23804.0,1.42,1.25
23806.0,1.38,1.35
23809.0,1.33,1.89
23811.0,1.34,1.99
23813.0,1.34,1.96
23815.0,1.43,1.69
23817.0,1.5,1.47
23819.0,1.49,1.45
23821.0,1.56,1.48
23823.0,1.44,1.51
23825.0,1.31,1.36
23827.0,1.27,1.37
23829.0,1.13,1.46
23831.0,1.14,1.7
23833.0,1.19,1.75
23835.0,1.35,1.66
23837.0,1.52,1.58
23838.0,1.54,1.55
23840.0,1.56,1.93
23842.0,1.45,2.25
23844.0,1.37,2.15
23846.0,1.39,2.03
23848.0,1.24,2.19
23851.0,1.15,2.34
23853.0,1.13,2.18
23855.0,1.24,2.3
23857.0,1.39,2.36
23859.0,1.46,2.14
23861.0,1.45,2.45
23863.0,1.42,2.77
23865.0,1.32,2.89
23867.0,1.45,3.16
23869.0,1.33,3.11
23871.0,1.3,2.99
23873.0,1.32,2.85
23875.0,1.36,2.83
23877.0,1.42,2.65
23879.0,1.53,2.37
23881.0,1.58,2.33
23882.0,1.53,2.41
23884.0,1.55,2.49
23886.0,1.59,2.66
23888.0,1.48,2.78
23890.0,1.47,2.83
23892.0,1.48,2.75
23895.0,1.61,2.54
23897.0,1.75,2.39
23899.0,1.82,2.16
23901.0,1.89,1.95
23903.0,1.83,2.03
23905.0,1.71,2.12
23907.0,1.67,2.11
23909.0,1.53,1.91
23911.0,1.44,1.91
23913.0,1.46,2.04
23915.0,1.57,1.99
23917.0,1.67,1.75
23919.0,1.73,1.78
23921.0,1.81,2.08
23923.0,1.71,2.09
23924.0,1.7,1.93
23926.0,1.67,1.95
23928.0,1.54,2.05
23930.0,1.5,2.1
23932.0,1.52,2.07
23934.0,1.65,1.76
23937.0,1.79,1.31
23939.0,1.83,1.41
23941.0,1.81,1.67
23943.0,1.71,1.76
23945.0,1.58,1.76
23947.0,1.63,1.8
23949.0,1.54,1.65
23951.0,1.47,1.47
23953.0,1.51,1.47
23955.0,1.74,1.42
23957.0,1.89,1.34
23959.0,1.88,1.23
23961.0,1.85,1.35
23963.0,1.72,1.57
23965.0,1.62,1.6
23966.0,1.74,1.68
23968.0,1.66,1.98
23970.0,1.63,2.52
23972.0,1.63,2.38
23974.0,1.72,2.32
23976.0,1.84,2.32
23979.0,1.84,2.14
23981.0,1.86,2.04
23983.0,1.79,2.01
23985.0,1.77,1.71
23987.0,1.77,1.47
23989.0,1.62,1.36
23991.0,1.52,0.8
23993.0,1.5,0.12
23995.0,1.56,0.0
23997.0,1.67,0.0
23999.0,1.65,0.0
24001.0,1.6,0.0
24003.0,1.49,0.0
24005.0,1.45,0.0
24007.0,1.57,0.0
24009.0,1.51,0.0
24010.0,1.48,0.0
24012.0,1.45,0.0
24014.0,1.6,0.0
24016.0,1.74,0.0
24018.0,1.81,0.11
24020.0,1.84,0.53
24023.0,1.83,0.75
24025.0,1.77,0.92
24027.0,1.71,1.0
24029.0,1.6,0.89
24031.0,1.68,0.95
24033.0,1.85,0.93
24035.0,2.07,0.87
24037.0,2.2,1.02
24039.0,2.19,1.25
24041.0,2.22,1.42
24043.0,2.05,1.41
24045.0,1.82,1.43
24047.0,1.82,1.61
24049.0,1.64,1.66
24051.0,1.56,1.76
24052.0,1.49,1.76
24054.0,1.59,1.76
24056.0,1.58,1.67
24058.0,1.63,1.82
24060.0,1.71,1.91
24062.0,1.64,1.83
24065.0,1.55,1.76
24067.0,1.53,1.77
24069.0,1.28,1.93
24071.0,1.15,2.24
24073.0,1.08,2.5
24075.0,1.17,2.44
24077.0,1.25,2.18
24079.0,1.28,1.86
24081.0,1.37,1.92
24083.0,1.34,1.96
24085.0,1.21,1.95
24087.0,1.19,2.11
24089.0,1.05,2.14
24091.0,1.08,2.27
24093.0,1.19,2.27
24094.0,1.51,2.09
24096.0,1.66,2.03
24098.0,1.71,2.01
24100.0,1.76,2.15
24102.0,1.67,2.17
24104.0,1.57,2.18
24107.0,1.6,2.32
24109.0,1.47,2.32
24111.0,1.42,2.24
24113.0,1.46,2.17
24115.0,1.5,1.94
24117.0,1.59,1.68
24119.0,1.6,1.84
24121.0,1.64,2.06
24123.0,1.62,2.07
24125.0,1.49,2.0
24127.0,1.51,1.99
24129.0,1.35,1.92
24131.0,1.32,1.95
24133.0,1.32,1.87
24135.0,1.42,1.95
24137.0,1.49,1.72
24138.0,1.55,1.48
24140.0,1.65,1.43
24142.0,1.55,1.49
24144.0,1.46,1.71
24146.0,1.41,1.49
24148.0,1.24,1.15
24151.0,1.18,1.09
24153.0,1.17,1.4
24155.0,1.24,1.59
24157.0,1.33,1.54
24159.0,1.33,1.54
24161.0,1.31,1.45
24163.0,1.26,1.49
24165.0,1.07,1.64
24167.0,1.16,1.82
24169.0,1.05,1.82
24171.0,0.97,1.97
24173.0,0.98,1.97
24175.0,1.05,2.03
24177.0,1.15,1.98
24179.0,1.16,1.84
24180.0,1.13,1.82
24182.0,0.99,1.82
24184.0,0.89,2.05
24186.0,0.98,1.83
24188.0,0.86,1.6
24190.0,0.85,1.56
24193.0,0.87,1.57
24195.0,0.99,1.43
24197.0,1.14,1.21
24199.0,1.2,1.48
24201.0,1.2,1.85
24203.0,1.17,1.78
24205.0,1.06,1.82
24207.0,1.1,1.7
24209.0,1.06,1.59
24211.0,1.0,1.55
24213.0,0.96,1.47
24215.0,1.05,1.31
24217.0,1.2,1.24
24219.0,1.29,1.25
24221.0,1.35,1.44
24222.0,1.36,1.72
24224.0,1.32,1.96
24226.0,1.38,2.01
24228.0,1.29,1.99
24230.0,1.28,2.09
24232.0,1.26,1.95
24235.0,1.35,1.8
24237.0,1.46,1.71
24239.0,1.51,1.61
24241.0,1.52,1.98
24243.0,1.49,2.37
24245.0,1.35,2.23
24247.0,1.35,2.04
24249.0,1.18,1.95
24251.0,1.12,1.91
24253.0,1.09,1.8
24255.0,1.24,1.73
24257.0,1.42,1.74
24259.0,1.45,1.67
24261.0,1.58,1.86
24263.0,1.44,1.8
24265.0,1.25,1.88
24266.0,1.25,2.14
24268.0,1.15,2.31
24270.0,1.17,2.41
24272.0,1.24,2.26
24274.0,1.3,2.06
24276.0,1.43,1.98
24279.0,1.42,1.92
24281.0,1.4,1.85
24283.0,1.26,1.75
24285.0,1.22,1.7
24287.0,1.24,1.84
24289.0,1.15,2.01
24291.0,1.15,2.05
24293.0,1.15,2.07
24295.0,1.26,1.98
24297.0,1.36,1.89
24299.0,1.45,1.75
24301.0,1.48,1.85
24303.0,1.4,2.02
24305.0,1.22,2.04
24307.0,1.29,1.86
24308.0,1.18,1.65
24310.0,1.12,1.57
24312.0,1.0,1.57
24314.0,1.06,1.42
24316.0,1.1,1.21
24318.0,1.15,1.1
24321.0,1.28,1.18
24323.0,1.28,1.37
24325.0,1.2,1.51
24327.0,1.18,1.42
24329.0,1.08,1.47
24331.0,1.03,1.72
24333.0,1.03,1.71
24335.0,1.11,1.36
24337.0,1.27,1.08
24339.0,1.34,0.83
24341.0,1.38,0.95
24343.0,1.4,1.19
24345.0,1.32,1.3
24347.0,1.3,1.4
24349.0,1.21,1.39
24350.0,1.22,1.46
24352.0,1.3,1.29
24354.0,1.39,0.96
24356.0,1.55,0.86
24358.0,1.6,0.75
24360.0,1.64,0.86
24363.0,1.54,0.85
24365.0,1.5,0.95
24367.0,1.5,1.0
24369.0,1.35,0.92
24371.0,1.3,0.81
24373.0,1.32,0.81
24375.0,1.43,0.77
24377.0,1.55,0.65
24379.0,1.58,0.52
24381.0,1.61,0.65
24383.0,1.55,0.68
24385.0,1.43,0.55
24387.0,1.44,0.4
24389.0,1.28,0.46
24391.0,1.24,0.75
24393.0,1.26,0.71
24394.0,1.37,0.72
24396.0,1.51,0.72
24398.0,1.61,0.6
24400.0,1.75,0.81
24402.0,1.6,0.85
24404.0,1.54,0.79
24407.0,1.57,0.77
24409.0,1.45,1.04
24411.0,1.44,1.25
24413.0,1.41,1.03
24415.0,1.51,0.81
24417.0,1.65,0.75
24419.0,1.7,0.6
24421.0,1.74,0.67
24423.0,1.71,0.87
24425.0,1.59,0.95
24427.0,1.6,0.91
24429.0,1.5,0.89
24431.0,1.45,0.9
24433.0,1.41,0.89
24435.0,1.52,0.89
24436.0,1.59,0.8
24438.0,1.64,0.75
24440.0,1.73,0.93
24442.0,1.63,0.91
24444.0,1.57,0.96
24446.0,1.53,1.0
24449.0,1.39,1.05
24451.0,1.35,1.13
24453.0,1.33,1.08
24455.0,1.44,0.91
24457.0,1.58,0.85
24459.0,1.63,0.69
24461.0,1.64,0.73
24463.0,1.52,0.74
24465.0,1.36,0.75
24467.0,1.33,0.83
24469.0,1.26,0.96
24471.0,1.27,1.14
24473.0,1.32,0.93
24475.0,1.48,0.86
24477.0,1.59,0.89
24479.0,1.59,0.74
24480.0,1.6,0.95
24482.0,1.43,1.17
24484.0,1.45,1.15
24486.0,1.42,1.11
24488.0,1.31,1.11
24491.0,1.3,1.27
24493.0,1.32,1.19
24495.0,1.43,1.0
24497.0,1.6,0.87
24499.0,1.64,0.96
24501.0,1.65,1.1
24503.0,1.58,1.34
24505.0,1.46,1.55
24507.0,1.46,1.64
24509.0,1.34,1.68
24511.0,1.33,1.5
24513.0,1.33,1.32
24515.0,1.4,1.25
24517.0,1.52,1.11
24519.0,1.54,1.12
24521.0,1.57,1.18
24522.0,1.5,1.33
24524.0,1.4,1.23
24526.0,1.42,1.36
24528.0,1.28,1.41
24530.0,1.26,1.46
24532.0,1.27,1.45
24535.0,1.36,1.62
24537.0,1.49,1.43
24539.0,1.52,1.33
24541.0,1.54,1.33
24543.0,1.47,1.18
24545.0,1.45,1.09
24547.0,1.47,1.16
24549.0,1.37,1.38
24551.0,1.35,1.5
24553.0,1.34,1.54
24555.0,1.5,1.45
24557.0,1.67,1.21
24559.0,1.66,0.89
24561.0,1.65,0.92
24563.0,1.63,1.06
24564.0,1.52,1.49
24566.0,1.53,1.59
24568.0,1.44,1.59
24570.0,1.43,1.52
24572.0,1.48,1.46
24574.0,1.62,1.43
24577.0,1.7,1.45
24579.0,1.72,1.42
24581.0,1.73,1.41
24583.0,1.63,1.56
24585.0,1.62,1.84
24587.0,1.59,2.09
24589.0,1.45,2.04
24591.0,1.4,1.99
24593.0,1.35,1.79
24595.0,1.5,1.59
24597.0,1.61,1.51
24599.0,1.7,1.56
24601.0,1.77,1.49
24603.0,1.73,1.45
24605.0,1.57,1.37
24607.0,1.66,1.42
24608.0,1.51,1.79
24610.0,1.48,1.83
24612.0,1.54,1.36
24614.0,1.6,1.06
24616.0,1.73,1.15
24619.0,1.75,1.17
24621.0,1.76,1.3
24623.0,1.67,1.26
24625.0,1.64,1.35
24627.0,1.57,1.45
24629.0,1.4,1.51
24631.0,1.38,1.53
24633.0,1.43,1.36
24635.0,1.56,1.01
24637.0,1.66,0.67
24639.0,1.7,1.08
24641.0,1.69,1.81
24643.0,1.66,1.89
24645.0,1.54,1.71
24647.0,1.6,1.59
24649.0,1.43,1.48
24650.0,1.38,1.48
24652.0,1.41,1.45
24654.0,1.55,1.44
24656.0,1.65,1.17
24658.0,1.59,1.0
24660.0,1.57,1.34
24663.0,1.49,1.37
24665.0,1.4,1.42
